7455,the mudge boy,{drama},339419,26899,3.28,38,3.1055,2003,"http://ia.media-imdb.com/images/M/MV5BMTM0MjU1OTY0OV5BMl5BanBnXkFtZTcwMTU1ODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","Sensitive, somewhat effeminate farm-boy Duncan Mudge can barely cope with grim, since Ma's death even gloomier father Edgar's manly expectations, and seeks comfort in petting a chicken he ...",Michael Burke,1h 34min
7456,valentin,{drama},296915,30125,3.59,128,3.1546,2002,"http://ia.media-imdb.com/images/M/MV5BMTQ3Njk0NTc0OF5BMl5BanBnXkFtZTcwODgwMjcyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg","An 8-year-old boy, raised by his grandmother, is surrounded by problems in his family he finds only himself capable of solving.",Alejandro Agresti,1h 26min
7458,troy,"{action,adventure,drama,war}",332452,652,3.32,7531,3.2941,2004,"http://ia.media-imdb.com/images/M/MV5BMTk5MzU1MDMwMF5BMl5BanBnXkFtZTcwNjczODMzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg","An adaptation of Homer's great epic, the film follows the assault on Troy by the united Greek forces and chronicles the fates of the men involved.",Wolfgang Petersen,2h 43min
7459,carandiru,"{crime,drama}",293007,8440,3.71,329,3.2502,2003,"http://ia.media-imdb.com/images/M/MV5BMmQzY2RmYzMtYzRiOS00ZTMzLTgxMGYtZjRkNzAzYjA2MmVkXkEyXkFqcGdeQXVyNDc2MTA2NDg@._V1_UX182_CR0,0,182,268_AL_.jpg","Brazilian MD Drauzio Varella starts AIDS prevention in Brazil's largest prison, Carandiru, in São Paulo, where the population is nearly double its 4,000 maximum. Doc learns from experience ...",Hector Babenco,2h 25min
7460,coffee and cigarettes,"{comedy,drama}",379217,883,3.52,1558,3.3554,2003,"http://ia.media-imdb.com/images/M/MV5BMTQ5NTcxODA5MV5BMl5BanBnXkFtZTcwMTEwMTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",A series of vignettes that all have coffee and cigarettes in common.,Jim Jarmusch,1h 35min
7474,the boys in the band,{drama},65488,34377,3.57,89,3.1374,1970,"http://ia.media-imdb.com/images/M/MV5BMTUzMzQzNzU0MF5BMl5BanBnXkFtZTcwMjYyMjAwMg@@._V1_UY268_CR16,0,182,268_AL_.jpg",Tempers fray and true selves are revealed when a heterosexual is accidentally invited to a homosexual party.,William Friedkin,1h 58min
7475,raid,"{action,crime,drama,thriller}",330802,20375,3.46,64,3.1206,2003,"http://ia.media-imdb.com/images/M/MV5BMTg3MTQ1MDI5NF5BMl5BanBnXkFtZTcwNjkyNDMzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",A hard-nosed hit man Raid returns to Finland and is unofficially asked to investigate the arson case involving his old flame Tarja.,Tapio Piirainen,2h 8min
7478,swimming to cambodia,{drama},94089,42015,3.95,409,3.3459,1987,"http://ia.media-imdb.com/images/M/MV5BMTMzMjU4MTEzMl5BMl5BanBnXkFtZTcwOTU1MzMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",,Jonathan Demme,1h 25min
7479,watch on the rhine,{drama},36515,68440,3.53,50,3.1194,1943,"http://ia.media-imdb.com/images/M/MV5BMTMwNTc1MDA3MF5BMl5BanBnXkFtZTcwMTM1MjQxMw@@._V1_UX182_CR0,0,182,268_AL_.jpg","A German-born engineer, his American wife and their children travel from Mexico to the United States to visit his brother but their plans are complicated by a Romanian count.",Herman Shumlin,1h 54min
7480,under fire,"{drama,thriller,war}",86510,12503,3.48,94,3.1316,1983,"http://ia.media-imdb.com/images/M/MV5BMTUxMDExNjU3OF5BMl5BanBnXkFtZTcwNTU3Mjg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Three journalists in a romantic triangle are involved in political intrigue during the last days of the corrupt Somozoa regime in Nicaragua before it falls to a popular revolution in 1979.,Roger Spottiswoode,2h 8min
7481,enemy mine,"{adventure,drama,sci-fi}",89092,11864,3.51,1146,3.3184,1985,"http://ia.media-imdb.com/images/M/MV5BMTkxODQ1NDMwMl5BMl5BanBnXkFtZTgwMTY4MjQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg","A soldier from Earth crash-lands on an alien world after sustaining battle damage. Eventually he encounters another survivor, but from the enemy species he was fighting; they band together ...",Wolfgang Petersen,1h 48min
7482,enter the dragon,"{action,crime}",70034,9461,3.78,2978,3.6088,1973,"http://ia.media-imdb.com/images/M/MV5BMTI0Mjg5MjgwNV5BMl5BanBnXkFtZTYwNjE1NjU5._V1_UY268_CR6,0,182,268_AL_.jpg",A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.,Robert Clouse,1h 42min
7483,terra estrangeira,"{action,crime,drama,romance,thriller}",114651,57811,3.46,14,3.1039,1996,"http://ia.media-imdb.com/images/M/MV5BZmVhYTlhODUtY2NjMS00MDZmLWIwZWQtNmFlODQzODVlY2Q3XkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_UY268_CR0,0,182,268_AL_.jpg","After the death of his mother, a young Brazilian decides to leave his country and travel to his mother's native land. In a foreign land, he finds love and danger.",Walter Salles,1h 50min
7484,gimme shelter,{documentary},65780,132,3.85,542,3.3629,1970,"http://ia.media-imdb.com/images/M/MV5BMTAwNTMwMTUyNjJeQTJeQWpwZ15BbWU2MDA1MjcxOQ@@._V1_UY268_CR0,0,182,268_AL_.jpg","A harrowing documentary of the Stones' 1969 tour, with much of the focus on the tragic concert at Altamont.",Albert Maysles,1h 31min
7485,good morning,{comedy},53134,28276,3.78,157,3.1913,1959,"http://ia.media-imdb.com/images/M/MV5BMTUzOTY0NTQ2M15BMl5BanBnXkFtZTcwODUwMjEyMQ@@._V1._CR27,39,307,434_UY268_CR4,0,182,268_AL_.jpg",Two boys begin a silence strike to press their parents into buying them a television set.,Yasujirô Ozu,1h 34min
7486,happy together,"{drama,romance}",118845,18329,3.83,397,3.3067,1997,"http://ia.media-imdb.com/images/M/MV5BMTc4ODY4MjY2MF5BMl5BanBnXkFtZTcwNTE0MDMzNA@@._V1_UY268_CR3,0,182,268_AL_.jpg",Yiu-Fai and Po-Wing arrive in Argentina from Hong Kong and take to the road for a holiday. Something is wrong and their relationship goes adrift. A disillusioned Yiu-Fai starts working at a...,Kar-Wai Wong,1h 36min
7487,henry & june,{drama},99762,17993,3.29,282,3.1409,1990,"http://ia.media-imdb.com/images/M/MV5BNDUzNzQ1OTI3Ml5BMl5BanBnXkFtZTgwMjY5Mzk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg","In 1931 Paris, Anais Nin meets Henry Miller and his wife June. Intrigued by them both, she begins expanding her sexual horizons with her husband Hugo as well as with Henry and others. June ...",Philip Kaufman,2h 16min
7488,berkeley in the sixties,{documentary},99121,37447,3.56,49,3.1204,1990,"http://ia.media-imdb.com/images/M/MV5BMjEwNTI4MjEzMV5BMl5BanBnXkFtZTcwMjU5ODgxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",A documentary about militant student political activity in the University of California-Berkely in the 1960's.,Mark Kitchell,1h 57min
7489,the nasty girl,"{comedy,drama}",100557,4339,3.84,229,3.237,1990,"http://ia.media-imdb.com/images/M/MV5BMTU4MDQxODE5Nl5BMl5BanBnXkFtZTcwNTY4ODcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","When a young woman investigates her town's Nazi past, the community turns against her.",Michael Verhoeven,1h 32min
7490,entre nous,{drama},85370,42108,3.45,50,3.1156,1983,"http://ia.media-imdb.com/images/M/MV5BODAxNjAxMjUzNV5BMl5BanBnXkFtZTcwNTc1MTAyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg","In 1942 in occupied France, a Jewish refugee marries a soldier to escape deportation to Germany. Meanwhile a wealthy art student loses her first husband to a stray Resistance bullet; at the...",Diane Kurys,1h 50min
7491,the naked prey,{adventure},60736,18513,3.28,58,3.1088,1966,"http://ia.media-imdb.com/images/M/MV5BMTQ0ODU4NDE1M15BMl5BanBnXkFtZTcwMDEyMTU1MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","A group of men are on safari. One of the party refuses to give a gift to a tribe they encounter. The tribe is offended, seizes the party, and one-by-one, kills all but one of the safari ...",Cornel Wilde,1h 36min
7492,martin,"{drama,horror}",77914,26517,3.34,138,3.1281,1977,"http://ia.media-imdb.com/images/M/MV5BMTM5MTc5NTgzMV5BMl5BanBnXkFtZTcwMDc0NTkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","A young man, who believes himself to be a vampire, goes to live with his elderly and hostile cousin in a small Pennsylvania town where he tries to redeem his blood-craving urges.",George A. Romero,1h 35min
7493,the three faces of eve,{drama},51077,28285,3.81,403,3.3031,1957,"http://ia.media-imdb.com/images/M/MV5BMTg5ODQzNTA3MF5BMl5BanBnXkFtZTcwOTcwNjYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",A doctor treats a woman suffering from Multiple Personality Disorder.,Nunnally Johnson,1h 31min
7502,band of brothers,"{action,drama,war}",185906,191903,4.21,6522,4.0623,2001,"http://ia.media-imdb.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX182_CR0,0,182,268_AL_.jpg",The story of Easy Company of the US Army 101st Airborne division and their mission in WWII Europe from Operation Overlord through V-J Day.,Not Available,11h 45min
7505,riget,"{drama,horror,mystery}",108906,22137,3.96,380,3.336,1994,"http://ia.media-imdb.com/images/M/MV5BNzY5NDU5MTgyOV5BMl5BanBnXkFtZTcwNDU0NDQzMQ@@._V1._CR37,38,277,403_UY268_CR1,0,182,268_AL_.jpg","The Kingdom is the most technologically advanced hospital in Denmark, a gleaming bastion of medical science. A rash of uncanny occurrences, however, begins to weaken the staff's faith in ...",Not Available,4h 39min
7560,fail-safe,"{drama,thriller,war}",58083,502,3.94,928,3.5037,1964,"http://ia.media-imdb.com/images/M/MV5BMjExODkxMTg2OV5BMl5BanBnXkFtZTcwNzk2MTIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","American planes are sent to deliver a nuclear attack on Moscow, but it's a mistake due to an electrical malfunction. Can all-out war be averted?",Sidney Lumet,1h 52min
7561,paperhouse,"{fantasy,horror,thriller}",98061,41965,3.45,109,3.1334,1988,"http://ia.media-imdb.com/images/M/MV5BZjRhOWFiNzgtN2Q3OC00ZjdkLWI5Y2EtYTgwMjZlZTExMTYyXkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_UX182_CR0,0,182,268_AL_.jpg","A young girl lost in the loneliness and boredom of reality finds solace in an ill boy, whom she can visit in a surreal dream world that she drew in her school composition book.",Bernard Rose,1h 32min
7562,dobermann,"{action,crime}",118996,10347,3.43,228,3.1604,1997,"http://ia.media-imdb.com/images/M/MV5BMTUxNjA2MjM2NF5BMl5BanBnXkFtZTcwNjI0MzQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","The charismatic criminal Dobermann, who got his first gun when he was christened, leads a gang of brutal robbers. After a complex and brutal bank robbery, they are being hunted by the Paris...",Jan Kounen,1h 43min
7563,the discovery of heaven,{drama},251052,1373,3.37,42,3.1098,2001,"http://ia.media-imdb.com/images/M/MV5BMjExMjU5ODc3NV5BMl5BanBnXkFtZTcwMjg1NDMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","God is disappointed with the human race and wants his stone tablets back. An angel is given the assignment and, with Gabriëls help, tries to manipulate several humans on earth to get his ...",Jeroen Krabbé,2h 30min
7564,kwaidan,{horror},58279,30959,3.87,318,3.2849,1964,"http://ia.media-imdb.com/images/M/MV5BMTIyMTM0MTY5Ml5BMl5BanBnXkFtZTcwNDY5MTgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",A collection of four Japanese folk tales with supernatural themes.,Masaki Kobayashi,3h 3min
7566,28 up,{documentary},88650,20561,4.01,807,3.5058,1985,"http://ia.media-imdb.com/images/M/MV5BMTI2Mzg3MDgzOV5BMl5BanBnXkFtZTcwMTYyNTIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Director,Michael Apted,2h 16min
7569,you only live twice,"{action,adventure,sci-fi,thriller}",62512,667,3.62,2335,3.4637,1967,"http://ia.media-imdb.com/images/M/MV5BMTk4NTU2Mzk1OV5BMl5BanBnXkFtZTcwMzY5MDg0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Agent 007 and the Japanese secret service ninja force must find and stop the true culprit of a series of spacejackings before nuclear war is provoked.,Lewis Gilbert,1h 57min
7570,octopussy,"{action,adventure,thriller}",86034,700,3.3,1558,3.2214,1983,"http://ia.media-imdb.com/images/M/MV5BMjI2MDE0NjE1NV5BMl5BanBnXkFtZTcwNjYyMzY0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg","A fake Fabergé egg and a fellow agent's death lead James Bond to uncover an international jewel-smuggling operation, headed by the mysterious Octopussy, being used to disguise a nuclear attack on N.A.T.O. forces.",John Glen,2h 11min
7571,the blue gardenia,"{crime,drama,film-noir,thriller}",45564,21594,3.26,56,3.1074,1953,"http://ia.media-imdb.com/images/M/MV5BMjM4NzEzNTcwNl5BMl5BanBnXkFtZTgwNjUwNTY4MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",A telephone operator ends up drunk and at the mercy of a cad in his apartment. The next morning she wakes up with a hangover and the terrible fear she may be a murderess.,Fritz Lang,1h 30min
7572,wit,{drama},243664,26976,3.88,575,3.3841,2001,"http://ia.media-imdb.com/images/M/MV5BMTQyMDgxOTQ0N15BMl5BanBnXkFtZTcwMTUzODgyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",A renowned professor is forced to reassess her life when she is diagnosed with terminal ovarian cancer.,Mike Nichols,1h 39min
7573,never say never again,"{action,adventure,thriller}",86006,36670,3.26,993,3.1792,1983,"http://ia.media-imdb.com/images/M/MV5BMTM1NjgzMDkwOF5BMl5BanBnXkFtZTcwMzM4NzI0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg","A SPECTRE agent has stolen two American nuclear warheads, and James Bond must find their targets before they are detonated.",Irvin Kershner,2h 14min
7574,maborosi,{drama},113725,18872,3.56,77,3.1318,1995,"http://ia.media-imdb.com/images/M/MV5BMTQxNjU4MTczN15BMl5BanBnXkFtZTcwNDU0MzgxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","A young woman's husband apparently commits suicide without warning or reason, leaving behind his wife and infant. Yumiko remarries and moves from Osaka to a small fishing village, yet ...",Hirokazu Koreeda,1h 50min
7577,the magic flute,"{comedy,fantasy,musical,romance}",73822,44864,3.85,185,3.2161,1975,"http://ia.media-imdb.com/images/M/MV5BMTIzNTc3Njk3OF5BMl5BanBnXkFtZTcwNTMyNzcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","The Queen of the Night offers her daughter Pamina to Tamino, but he has to bring her back from her father and priest Sarastro. She gives a magic flute to Tamino and magic bells to the bird ...",Ingmar Bergman,2h 15min
7578,midnight,"{comedy,romance}",31647,31993,3.74,88,3.1507,1939,"http://ia.media-imdb.com/images/M/MV5BMjEwNDUzMzI1MV5BMl5BanBnXkFtZTcwMDE5ODYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","A chorus girl, stranded in Paris, is ""set up"" by a millionaire to break up his wife's affair with another man.",Mitchell Leisen,1h 34min
7579,pride and prejudice,"{comedy,drama,romance}",32943,43818,3.7,586,3.321,1940,"http://ia.media-imdb.com/images/M/MV5BMTYyMTYwNzc5MF5BMl5BanBnXkFtZTgwOTI3NzUwMTE@._V1_UY268_CR6,0,182,268_AL_.jpg","Mr. and Mrs. Bennet have five unmarried daughters, and Mrs. Bennet is especially eager to find suitable husbands for them. When the rich single gentlemen Mr. Bingley and Mr. Darcy come to ...",Robert Z. Leonard,1h 58min
7580,the man in the gray flannel suit,{drama},49474,28290,3.62,123,3.156,1956,"http://ia.media-imdb.com/images/M/MV5BNzMyNTQ2MDQzNF5BMl5BanBnXkFtZTcwMzM1MDAzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",An ex-soldier faces ethical questions as he tries to earn enough to support his wife and children well.,Nunnally Johnson,2h 33min
7581,the fountainhead,{drama},41386,24650,3.43,180,3.1494,1949,"http://ia.media-imdb.com/images/M/MV5BMTczMzYxNTM5NF5BMl5BanBnXkFtZTgwNzE4MzgxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg","An uncompromising, visionary architect struggles to maintain his integrity and individualism despite personal, professional and economic pressures to conform to popular standards.",King Vidor,1h 54min
7582,old acquaintance,{drama},36230,55086,3.42,26,3.107,1943,"http://ia.media-imdb.com/images/M/MV5BMjAzNTI2MzcxMl5BMl5BanBnXkFtZTcwMjQ5ODIzMQ@@._V1_UY268_CR19,0,182,268_AL_.jpg","Old friends Kit Marlowe and Millie Drake adopt contrasting lifestyles: Kit is a single, critically acclaimed author while married Millie writes popular pulp novels.",Vincent Sherman,1h 50min
7583,in this our life,{drama},34890,43525,3.47,34,3.1111,1942,"http://ia.media-imdb.com/images/M/MV5BMTI0NDU0NjA2Ml5BMl5BanBnXkFtZTcwMzYzNjIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","A young woman (Stanley Timberlake) dumps her fiancée (Craig Fleming) and runs off with her sister's (Roy Timberlake) husband (Peter Kingsmill). They marry, settle in Baltimore, and Stanley ...",John Huston,1h 37min
7584,woman of the year,"{comedy,romance}",35567,20640,3.87,406,3.3216,1942,"http://ia.media-imdb.com/images/M/MV5BMTI0MjIwNjcxNF5BMl5BanBnXkFtZTcwNDcwMzIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","Rival reporters Sam and Tess fall in love and get married, only to find their relationship strained when Sam comes to resent Tess' hectic lifestyle.",George Stevens,1h 54min
7585,summertime,"{drama,romance}",48673,50363,3.7,121,3.1638,1955,"http://ia.media-imdb.com/images/M/MV5BMTMyMDIzNjMxOF5BMl5BanBnXkFtZTcwNjE3MTIyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg","A lonely American woman unexpectedly finds romance in Venice, Italy.",David Lean,1h 40min
7586,soldier of orange,"{drama,thriller,war}",76734,633,3.69,158,3.1795,1977,"http://ia.media-imdb.com/images/M/MV5BMTkzNDAxNDU5OV5BMl5BanBnXkFtZTcwMDAxMjgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","This film depicts World War II through the eyes of several Dutch students. It follows them through the beginning of the war, the Nazi occupation and the liberation.",Paul Verhoeven,2h 45min
7587,le samouraï,"{crime,drama,thriller}",62229,5511,4.03,790,3.5098,1967,"http://ia.media-imdb.com/images/M/MV5BMTg4OTg0ODEwN15BMl5BanBnXkFtZTcwNjcyMjEzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","After killing a night-club owner, professional hitman Jef Costello is seen by witnesses. His efforts to provide himself with an alibi fail and more and more he gets driven into a corner.",Jean-Pierre Melville,1h 41min
7613,white palace,{drama},103251,41003,3.25,106,3.1134,1990,"http://ia.media-imdb.com/images/M/MV5BMTg4MjY1OTM5MF5BMl5BanBnXkFtZTcwNDI2NjcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","Max Baron (James Spader) is a 27-year-old high-flying advertising executive still recovering from the death of his wife. One night he is in a bar when he meets Nora Baker (Susan Sarandon), ...",Luis Mandoki,1h 43min
7614,oklahoma!,"{musical,romance,western}",48445,13936,3.45,644,3.2364,1955,"http://ia.media-imdb.com/images/M/MV5BMTMxNTcyODY0NV5BMl5BanBnXkFtZTcwMjM1MTEyMQ@@._V1._CR0,27,259,425_UX182_CR0,0,182,268_AL_.jpg","In the Oklahoma territory at the turn of the twentieth century, two young cowboys vie with an evil ranch hand and a traveling peddler for the hearts of the women they love.",Fred Zinnemann,2h 25min
7615,desert hearts,{drama},89015,294,3.54,108,3.1419,1985,"http://ia.media-imdb.com/images/M/MV5BMjM4Njk1MDk2OV5BMl5BanBnXkFtZTcwNjE5NDY0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","It is 1950s Nevada, and Professor Vivian Bell arrives to get a divorce. She's unsatisfied with her marriage, and feels out of place at the ranch she stays on, she finds herself increasingly...",Donna Deitch,1h 36min
7616,body double,"{mystery,thriller}",86984,11507,3.33,347,3.1584,1984,"http://ia.media-imdb.com/images/M/MV5BMTkzODEyMzExOF5BMl5BanBnXkFtZTYwMjUwOTY5._V1_UY268_CR2,0,182,268_AL_.jpg",A young actor's obsession with spying on a beautiful woman who lives nearby leads to a baffling series of events with drastic consequences.,Brian De Palma,1h 54min
7617,rooster cogburn,"{comedy,western}",73636,17538,3.39,234,3.1541,1975,"http://ia.media-imdb.com/images/M/MV5BMTY5NTQwODgyOF5BMl5BanBnXkFtZTcwNjczOTIyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",Marshal Rooster Cogburn unwillingly teams up with Eula Goodnight to track down the killers of her father.,Stuart Millar,1h 48min
7618,chaplin,{drama},103939,10435,3.61,935,3.3459,1992,"http://ia.media-imdb.com/images/M/MV5BMTQzNjMyOTAwMV5BMl5BanBnXkFtZTcwMjU4MjY5MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",A film about the troubled and controversial life of the master comedy filmmaker,Richard Attenborough,2h 23min
7619,the miracle worker,{drama},56241,1162,3.85,713,3.4115,1962,"http://ia.media-imdb.com/images/M/MV5BMTQzODc4MTE1MF5BMl5BanBnXkFtZTcwMjYyODI1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",The story of Anne Sullivan's struggle to teach the blind and deaf Helen Keller how to communicate.,Arthur Penn,1h 46min
7620,monster in a box,"{comedy,drama}",102467,34328,3.82,210,3.224,1992,"http://ia.media-imdb.com/images/M/MV5BMTQ0ODIwNDcwOV5BMl5BanBnXkFtZTcwNzI2NzczMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","This is the story of Spalding Gray and his attempt to write a novel. It is a first person account about writing and living, and dealing with success while trying to be successful.",Nick Broomfield,1h 27min
7621,vengo,"{drama,musical}",211718,47108,3.37,23,3.105,2000,"http://ia.media-imdb.com/images/M/MV5BMTc3NDg0MDYzOF5BMl5BanBnXkFtZTcwODU0MTAwMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","Caco is a proud, handsome man, head of a family, and very powerful in the local community. Yet he has been torn to pieces by the death of his beloved daughter. He constantly visits her ...",Tony Gatlif,1h 30min
7624,school ties,{drama},105327,14684,3.44,612,3.2284,1992,"http://ia.media-imdb.com/images/M/MV5BMzAzODQ1NzczMV5BMl5BanBnXkFtZTcwNjc1ODIyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","Set in the 1950s, a star-quarterback is given an opportunity to attend an elite preparatory school but must conceal the fact that he is Jewish.",Robert Mandel,1h 46min
7637,irma vep,"{comedy,drama}",116650,25355,3.29,136,3.1218,1996,"http://ia.media-imdb.com/images/M/MV5BMjExNzc4MjkyM15BMl5BanBnXkFtZTcwNzUyNDUwMg@@._V1_UY268_CR2,0,182,268_AL_.jpg","A Chinese movie actress, in France to star in a remake of ""Les Vampires"", finds petty intrigues and clashing egos on the set.",Olivier Assayas,1h 39min
7638,buck privates,"{comedy,musical}",33436,29601,3.2,51,3.1038,1941,"http://ia.media-imdb.com/images/M/MV5BMjAwODU4NDE4M15BMl5BanBnXkFtZTcwODU5MjgxMQ@@._V1._CR1,3,257,431_UX182_CR0,0,182,268_AL_.jpg","Bud and Lou enlist in the army in order to escape being hauled off to jail, and soon find themselves in basic training. To their dismay, the company's drill instructor is none other than ...",Arthur Lubin,1h 24min
7644,divorce iranian style,{documentary},166169,118617,3.6,10,3.1038,1998,"http://ia.media-imdb.com/images/M/MV5BMTY4NTUyMzAwNl5BMl5BanBnXkFtZTcwNjUyNzkzMg@@._V1_UY268_CR3,0,182,268_AL_.jpg",A documentary about real divorce cases in Iran's tribunals.,Kim Longinotto,1h 20min
7646,rose red,"{horror,mystery,thriller}",259153,14980,3.14,351,3.1096,2002,"http://ia.media-imdb.com/images/M/MV5BNTk3MzY3MTE3Nl5BMl5BanBnXkFtZTcwMTgwMDEyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",A group of people with psychic powers are invited to spend the night in a haunted house.,Not Available,4h 30min
7647,noises off...,{comedy},105017,26670,3.71,317,3.246,1992,"http://ia.media-imdb.com/images/M/MV5BMTc0NjAyMzA1NF5BMl5BanBnXkFtZTcwNzUyMzUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg","A travelling theater group find so much action going on behind-the-scenes, they almost ruin the performances.",Peter Bogdanovich,1h 41min
7649,babylon 5: in the beginning,"{adventure,sci-fi}",120711,10940,3.66,1101,3.3929,1998,"http://ia.media-imdb.com/images/M/MV5BMTU0NzAxODA5OF5BMl5BanBnXkFtZTcwOTM4MDYyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",Emperor Londo Mollari tells the story of the Earth-Minbari war that almost destroyed Humanity and later inspired its last best hope for peace.,Michael Vejar,1h 34min
7650,the conqueror worm,{horror},63285,31965,3.37,122,3.1284,1968,"http://ia.media-imdb.com/images/M/MV5BMjIzOTI3MDkxM15BMl5BanBnXkFtZTgwMjg0NjIxMzE@._V1_UX182_CR0,0,182,268_AL_.jpg",A young soldier seeks to put an end to the evils caused by a vicious witch hunter.,Michael Reeves,1h 26min
7669,pride and prejudice,"{drama,romance}",112130,164721,3.97,2316,3.7073,1995,"http://ia.media-imdb.com/images/M/MV5BMTU1MDY4OTU5OF5BMl5BanBnXkFtZTcwOTg5NzAyMw@@._V1_UY268_CR4,0,182,268_AL_.jpg",Jane Austen's classic novel about the prejudice that occurred between the 19th century classes and the pride which would keep lovers apart.,Not Available,5h 27min
7675,the canterville ghost,"{comedy,fantasy}",36696,19463,3.32,81,3.1155,1944,"http://ia.media-imdb.com/images/M/MV5BMjA5MjA1ODg5NF5BMl5BanBnXkFtZTcwMjQ3NTk5Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg","In the 1600s, cowardly Sir Simon of Canterville flees a duel and seeks solace in the family castle. His ashamed father seals him in the room where he is hiding and dooms him to life as a ...",Jules Dassin,1h 35min
7698,the china syndrome,"{drama,thriller}",78966,988,3.66,1041,3.3851,1979,"http://ia.media-imdb.com/images/M/MV5BMTY5NjU3MjIwOF5BMl5BanBnXkFtZTYwMDMxNDY5._V1_UY268_CR2,0,182,268_AL_.jpg",A reporter finds what appears to be a cover-up of safety hazards at a nuclear power plant.,James Bridges,2h 2min
7700,the wages of fear,"{action,adventure,drama,thriller}",46268,204,4.04,820,3.5229,1953,"http://ia.media-imdb.com/images/M/MV5BMTQ5MzkyNDgyMF5BMl5BanBnXkFtZTgwODg2MTMzMjE@._V1_UY268_CR0,0,182,268_AL_.jpg","In a decrepit South American village, men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",Henri-Georges Clouzot,2h 11min
7702,the bells of st. mary's,{drama},37536,32430,3.58,206,3.1811,1945,"http://ia.media-imdb.com/images/M/MV5BMTY1NjU1MzUzNF5BMl5BanBnXkFtZTcwMTkwNDgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","At a big city Catholic school, Father O'Malley and Sister Benedict indulge in friendly rivalry, and succeed in extending the school through the gift of a building.",Leo McCarey,2h 6min
7705,pat and mike,"{comedy,romance}",45012,33575,3.76,266,3.2378,1952,"http://ia.media-imdb.com/images/M/MV5BMTgxODk0MzM5N15BMl5BanBnXkFtZTYwNzAzMjE5._V1_UX182_CR0,0,182,268_AL_.jpg",Pat is a women's sports sensation unless her fiancé is around. Her new shady manager Mike keeps them apart and develops feelings for her.,George Cukor,1h 35min
