movieId,title,genres,imdbId,tmdbId,rating,number_of_ratings,weighted_rating
87979,Five Minutes to Live (1961),Crime|Drama|Thriller,54817,37560,3.33,3,3.0996
88173,Flight Command (1940),Drama|War,32477,100010,3.33,3,3.0996
88317,"Married Couple, A (1969)",Documentary,64640,86655,3.33,3,3.0996
88321,Betty (1992),Drama,103800,31303,3.33,3,3.0996
88371,Concursante (2007),Comedy|Drama,447907,48453,3.33,3,3.0996
88398,"Undefeated, The (2011)",Documentary,1961604,80210,3.33,3,3.0996
88957,"Young One, The (1960)",Drama,53967,35030,3.19,8,3.0996
89393,Two Cents Worth of Hope (Due soldi di speranza) (1952),Comedy|Romance,44572,117478,3.33,3,3.0996
89551,Magnificent Warriors (Zhong hua zhan shi) (1987),Action,94375,43637,3.33,3,3.0996
89769,"Romantic Englishwoman, The (1975)",Comedy|Drama,73634,42266,3.33,3,3.0996
90005,Ticking Clock (2011),Action|Crime|Mystery|Sci-Fi|Thriller,1519664,50765,3.19,8,3.0996
90310,Father of Invention (2010),Comedy|Drama,1381505,35221,3.12,37,3.0996
90949,Paper Soldier (Bumazhnyy soldat) (2008),Drama|Romance,1284576,12428,3.33,3,3.0996
91108,Figures in a Landscape (1970),Thriller,65720,107327,3.33,3,3.0996
91306,Waiting for Happiness (Heremakono) (2002),Drama,308363,47226,3.33,3,3.0996
91784,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy,1682246,59006,3.13,23,3.0996
91882,To Die Like a Man (Morrer Como Um Homem) (2009),Drama|Fantasy|Musical,1424361,95538,3.19,8,3.0996
92314,Varasto (2011),Comedy|Drama,1672215,142118,3.14,18,3.0996
92613,Holding Trevor (2007),Drama|Romance,960770,14205,3.33,3,3.0996
92728,"Summer by the River, A (Kuningasjätkä) (1998)",Drama,143350,189076,3.19,8,3.0996
92787,OKA! (2011),Drama,1479320,75469,3.33,3,3.0996
92883,"Mysterious X, The (Sealed Orders) (Det hemmelighedsfulde X) (1914)",Drama|War,4066,147621,3.33,3,3.0996
93168,"Munekata Sisters, The (Munekata kyôdai) (1950)",Drama,42762,55198,3.33,3,3.0996
93890,"Dupes, The (Al-makhdu'un) (1973)",Drama,68899,178535,3.33,3,3.0996
94657,"Turkish Dance, Ella Lola (1898)",(no genres listed),241000,159907,3.33,3,3.0996
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),Action|Adventure|Animation,142234,39106,3.13,24,3.0996
96259,Beloved (Les bien-aimées) (2011),Drama|Musical|Romance,1815799,93188,3.19,8,3.0996
96755,Manual of Love 2 (Manuale d'amore (capitoli successivi)) (2007),Comedy|Romance,847745,20069,3.33,3,3.0996
97068,"Rise of Catherine the Great, The (1934)",Drama,24962,43687,3.33,3,3.0996
97252,Coupe de Ville (1990),Comedy|Drama,99310,39062,3.33,3,3.0996
97709,Tai Chi Zero (2012),Action|Fantasy|Sci-Fi|IMAX,1981080,121823,3.13,23,3.0996
97994,Union Square (2011),Drama,1783798,102640,3.33,3,3.0996
98211,Shakespeare High (2011),Documentary,1884414,105586,3.33,3,3.0996
98394,Cry Wolf (1947),Crime|Drama|Mystery|Thriller,39288,62720,3.33,3,3.0996
98477,Hothead (Coup de tête) (1979),Comedy|Drama,79002,10792,3.33,3,3.0996
98483,"Poll Diaries, The (Poll) (2010)",Drama|War,1452297,82708,3.33,3,3.0996
98768,Memory (2006),Drama|Horror|Thriller,418879,36960,3.33,3,3.0996
98854,Hitman (Contract Killer) (Sat sau ji wong) (1998),Action|Comedy,163818,10616,3.33,3,3.0996
99126,"Public Woman, The (Femme publique, La) (1984)",Drama,87250,70410,3.33,3,3.0996
100042,"Guns of Fort Petticoat, The (1957)",War|Western,50470,71768,3.33,3,3.0996
101062,Lenny Bruce: Swear to Tell the Truth (1998),Documentary,175844,103162,3.33,3,3.0996
101097,Phantom (2013),Thriller,1922685,152259,3.12,34,3.0996
101413,My Brother the Devil (2012),Drama,2076897,84316,3.14,18,3.0996
101782,Better This World (2011),Documentary,1460739,81619,3.33,3,3.0996
101844,Hitler's Stealth Fighter (2009),Documentary,1864353,152938,3.33,3,3.0996
101940,Seeking Asian Female (2012),Documentary,2320029,96090,3.19,8,3.0996
102072,"Erased (Expatriate, The) (2012)",Action|Thriller,1645155,106021,3.11,74,3.0996
102233,"Verlorene, Der (Lost One, The) (1951)",Crime|Drama|Thriller,44188,88176,3.33,3,3.0996
102862,"Human Scale, The (2012)",Documentary,2414454,176182,3.33,3,3.0996
102897,Derek (2008),Documentary,1172992,99453,3.33,3,3.0996
103116,Out Late (2008) ,Documentary,1341764,194099,3.33,3,3.0996
103626,Senotaji (2013),Comedy,2651774,173914,3.33,3,3.0996
103794,"Middle of the World, The (O Caminho das Nuvens) (2003)",Drama,379199,47089,3.33,3,3.0996
104314,Hitler's Children (2011),Documentary,2359085,113362,3.19,8,3.0996
104392,Four Flies on Grey Velvet (1971),Horror|Mystery|Thriller,66735,30689,3.19,8,3.0996
105366,Shake Hands with the Devil (1959),Action|Drama,53272,51947,3.33,3,3.0996
105821,Cult of the Cobra (1955),Horror,47966,35911,3.33,3,3.0996
106832,7th Cavalry (Seventh Cavalry) (1956),Western,49745,43254,3.33,3,3.0996
106895,Lovecraft: Fear of the Unknown (2008),Documentary,1261900,44038,3.19,8,3.0996
106914,Rouva presidentti (2012),Documentary,2167873,,3.33,3,3.0996
107372,Happy Family (2010),Comedy,1455810,42892,3.33,3,3.0996
107426,Demons 2 (Dèmoni 2... l'incubo ritorna) (1986),Horror,90930,40342,3.19,8,3.0996
107619,"Snow on the Pines, The (2013)",Drama|Romance,2357790,228407,3.33,3,3.0996
107990,"We and the I, The (2012)",Drama,1618445,109391,3.19,8,3.0996
108531,"Spanish Earth, The (1937)",Documentary,29594,126783,3.33,3,3.0996
109362,Mystery (Fu cheng mi shi) (2012),Crime|Mystery|Thriller,2369127,103875,3.33,3,3.0996
109839,Blast (2004),Action|Comedy|Thriller,361399,24775,3.33,3,3.0996
110048,Grandma's Boy (1922),Action|Comedy|Romance,13201,22592,3.33,3,3.0996
110171,Gabrielle (2013),Drama|Romance,3106846,215031,3.33,3,3.0996
110437,Forgetting the Girl (2012),Drama,1492842,183433,3.33,3,3.0996
110439,Celestial Wives of the Meadow Mari (Nebesnye zheny lugovykh mari) (2012),Drama,2536306,180960,3.33,3,3.0996
110582,16 Acres (2012),Documentary,2234419,130745,3.33,3,3.0996
111405,Trances (1981),Documentary|Musical,406280,215407,3.33,3,3.0996
111449,Burton and Taylor (2013),Drama,2709784,209091,3.19,8,3.0996
111551,Afflicted (2013),Horror|Sci-Fi|Thriller,2309961,210947,3.11,65,3.0996
111861,Battle of the Damned (2013),Action|Adventure|Horror|Sci-Fi|Thriller,2210463,185471,3.33,3,3.0996
112179,"Sudden Wealth of the Poor People of Kombach, The (Der plötzliche Reichtum der armen Leute von Kombach) (1971)",Drama,67593,102272,3.33,3,3.0996
113244,When I Walk (2013),Documentary,1395808,159160,3.33,3,3.0996
113968,2081 (2009),Action|Sci-Fi,1282015,35568,3.19,8,3.0996
114420,When Eight Bells Toll (1971),Action|Adventure|Crime|Mystery,67976,38654,3.33,3,3.0996
115143,"Newburgh Sting, The (2014)",Documentary,3645982,261038,3.33,3,3.0996
115417,"Presentation, or Charlotte and Her Steak (Présentation ou Charlotte et son steak) (1960)",Comedy|Romance,209256,47454,3.33,3,3.0996
115781,"White Reindeer, The (Valkoinen peura) (1952)",Drama|Fantasy|Horror,45283,84944,3.19,8,3.0996
117334,The New Girlfriend (2014),Drama,3184934,283726,3.14,18,3.0996
117873,Enlighten Up! (2008),Documentary,1306972,39849,3.33,3,3.0996
117930,A Matter of Size (2009),Comedy|Drama|Romance,1258123,35856,3.33,3,3.0996
118784,Good Copy Bad Copy (2007),Documentary,1782451,22285,3.33,3,3.0996
118944,A Chairy Tale (1957),Animation|Comedy|Fantasy,50534,148176,3.33,3,3.0996
119080,Loins of Punjab Presents (2007),Comedy,1012757,35069,3.33,3,3.0996
120779,Korso (2014),Drama,2724304,278329,3.33,3,3.0996
121273,The Dentist 2 (1998),Crime|Horror|Mystery|Thriller,161492,37526,3.33,3,3.0996
121310,The Perfect World of Kai (2007),Animation|Drama,1119194,59298,3.33,3,3.0996
121378,His Way (2011),Documentary,1833708,63472,3.33,3,3.0996
122413,The Land Before Time VIII: The Big Freeze (2001),Adventure|Animation|Children,301526,25587,3.19,8,3.0996
122749,The Thirteen Assassins (1963),Action|Adventure,57212,52011,3.33,3,3.0996
123655,Sybil (2008),Drama,499260,27137,3.33,3,3.0996
124519,Snow White and the Three Stooges (1961),Adventure|Children|Comedy|Drama|Fantasy,55458,30126,3.33,3,3.0996
125924,The Periwig-Maker (1999),Animation,239797,48522,3.33,3,3.0996
125960,The Trip to Squash Land (1967),Animation,1013746,209209,3.33,3,3.0996
126000,Marilyn in Manhattan (1998),(no genres listed),325794,123283,3.33,3,3.0996
126939,Spend It All (1972),Documentary,67782,163366,3.33,3,3.0996
127050,Megacities (1998),Documentary,169024,92,3.33,3,3.0996
127701,In the Name of My Daughter (2014),Drama,2929890,270899,3.33,3,3.0996
127831,Tintin and I (2003),Documentary,378879,75224,3.33,3,3.0996
129395,Into the Deep (1994),Documentary|IMAX,110150,21742,3.33,3,3.0996
129773,Soulless (2012),Comedy|Drama,1826660,132759,3.33,3,3.0996
129921,Bestiaire (2012),Documentary,2125439,84176,3.33,3,3.0996
130204,Patty Hearst (1988),(no genres listed),95836,70202,3.33,3,3.0996
130488,The Infinite Man (2014),Comedy,2553424,253307,3.33,3,3.0996
131082,Playground (2009),Documentary,1161051,167161,3.33,3,3.0996
131640,Quarterback Princess (1983),Drama,86161,142216,3.33,3,3.0996
131856,Outing Riley (2004),Comedy,379265,79908,3.33,3,3.0996
132062,Ballerina (2006),(no genres listed),898897,136345,3.33,3,3.0996
132072,Armi Alive! (Armi elää) (2015),Drama,3665860,323016,3.33,3,3.0996
132192,Anna Karénina (2013),Drama|Romance,2821430,247668,3.33,3,3.0996
133183,The Casual Vacancy (2015),(no genres listed),2554946,325557,3.33,3,3.0996
133201,Doug Stanhope: Before Turning the Gun on Himself (2012),(no genres listed),2150006,104513,3.33,3,3.0996
134423,Le comiche (1990),Comedy,99293,43646,3.33,3,3.0996
134657,Cupcakes (2013),Comedy,1935742,223932,3.33,3,3.0996
134704,Comedy Central Roast of Charlie Sheen (2011),Comedy,1985970,296192,3.19,8,3.0996
135735,Sehar (2005),Action|Thriller,477857,33460,3.33,3,3.0996
135829,Dhoom 2 (2006),Action|Crime|Drama|Thriller,441048,14194,3.19,8,3.0996
135927,Posthumous (2014),Comedy|Drama|Romance,2463154,296178,3.33,3,3.0996
136363,Scooby-Doo! Music of the Vampire (2011),Animation|Children|Mystery,2162709,81900,3.33,3,3.0996
136515,Jeff Dunham: Controlled Chaos (2011),Comedy,2058636,75190,3.33,3,3.0996
136918,Age Of Kill (2015),Action,3220528,338518,3.33,3,3.0996
137385,Tom and Jerry & The Wizard of Oz (2011),Animation|Children,2027255,72972,3.33,3,3.0996
137579,Dog Star Man: Prelude (1961),(no genres listed),234512,126692,3.33,3,3.0996
138024,"Michael Jackson: Dangerous Tour (Bucharest, 1992) (1992)",(no genres listed),480827,20227,3.33,3,3.0996
139082,The Vengeance of the Winged Serpent (1984),Adventure|Comedy,88344,77673,3.33,3,3.0996
139311,Road Wars (2015),Action|Sci-Fi,4530832,333545,3.33,3,3.0996
139329,Can't Stand Losing You: Surviving The Police (2015),Documentary,1610013,203182,3.33,3,3.0996
139387,Salome (1953),Drama,46269,40165,3.33,3,3.0996
140086,Kaiji 2: The Ultimate Gambler (2011),Drama|Thriller,1904937,106417,3.33,3,3.0996
140267,The Witch (2015),Horror,4263482,310131,3.33,3,3.0996
140311,Pervert Park (2014),Crime|Documentary,4074304,302502,3.33,3,3.0996
140367,Rikki-Tikki-Tavi (1975),Animation,175122,13415,3.19,8,3.0996
140549,Serpentine Dance: Loïe Fuller (1897),(no genres listed),1189078,212362,3.33,3,3.0996
140621,Russell Brand - From Addiction to Recovery (2012),Documentary,2626962,234931,3.33,3,3.0996
140707,Curious George 2: Follow That Monkey! (2009),Animation|Children,1350484,23903,3.33,3,3.0996
140795,Midori (1992),Animation|Drama|Horror,930902,53064,3.33,3,3.0996
141886,The Dress (1996),Comedy|Drama,116729,5900,3.33,3,3.0996
141942,Pokémon: Zoroark: Master of Illusions (2010),Adventure|Animation|Children,1690470,50087,3.19,8,3.0996
142266,Maléfique (2003),Fantasy|Horror|Mystery,309832,46025,3.33,3,3.0996
142979,The Laundryman (2015),(no genres listed),4801514,348295,3.33,3,3.0996
143041,Too Young to Marry (2007),Comedy|Drama|Romance,977668,50587,3.33,3,3.0996
143408,Return to Reason (1923),(no genres listed),14406,138752,3.33,3,3.0996
143547,The Phantom of the Opera at the Royal Albert Hall (2011),Drama|Romance,2077886,76115,3.19,8,3.0996
143986,Just Another Girl on the I.R.T. (1992),Drama,104575,124088,3.33,3,3.0996
145837,Caligula and Messalina (1981),Romance,83710,40084,3.33,3,3.0996
145941,Making a Living (1914),Comedy,4288,53368,3.33,3,3.0996
146114,Mera Naam Joker (1972),Drama|Romance,66070,21466,3.33,3,3.0996
146912,Sharpe's Siege (1996),(no genres listed),117622,75142,3.33,3,3.0996
147238,The New Adventures of the Elusive Avengers (1968),Action|Adventure|Children,63369,65591,3.33,3,3.0996
147400,Meu Pé de Laranja Lima (2013),Drama,2402186,191185,3.33,3,3.0996
147611,This Isn't Funny (2015),Comedy|Drama|Romance,3334212,335869,3.33,3,3.0996
147744,A Murder in the Park (2015),Documentary,3168808,343880,3.33,3,3.0996
147905,The Kidnapping of Michel Houellebecq (2014),Comedy|Drama,3504542,255533,3.33,3,3.0996
149164,Uuno Turhapuron muisti palailee pätkittäin (1983),Comedy,86523,62896,3.33,3,3.0996
149168,Uuno Turhapuron Aviokriisi (1981),Comedy,83268,62894,3.33,3,3.0996
149176,Häpy Endkö? Eli kuinka Uuno Turhapuro sai niin kauniin ja rikkaan vaimon (1977),(no genres listed),76170,36767,3.33,3,3.0996
149180,Professori Uuno D.G. Turhapuro (1975),Comedy,73581,36765,3.33,3,3.0996
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,90768,24086,3.1,1235,3.0995
3332,"Legend of Lobo, The (1962)",Adventure|Children,56173,64871,3.17,9,3.0995
4231,Someone Like You (2001),Comedy|Romance,244970,12658,3.1,1099,3.0995
7950,"Better Place, A (1997)",Drama,118705,107499,3.17,9,3.0995
8293,Used People (1992),Comedy|Drama,105706,41779,3.12,29,3.0995
8480,"King of Kings, The (1927)",Drama,18054,49633,3.12,29,3.0995
25768,Sadie Thompson (1928),Drama,19344,42538,3.25,4,3.0995
26450,Treasure of the Yankee Zephyr (1981),Action|Adventure|Drama,82968,86295,3.25,4,3.0995
26628,Jack's Back (1988) ,Crime|Horror|Mystery|Thriller,95389,41959,3.25,4,3.0995
32124,God Is Brazilian (Deus É Brasileiro) (2003),Adventure|Comedy|Fantasy,350804,34196,3.11,57,3.0995
32999,Wilson (1944),Drama,37465,84084,3.15,13,3.0995
33267,On Borrowed Time (1939),Comedy|Drama|Fantasy,31754,40730,3.25,4,3.0995
33956,"Adventures of Mark Twain, The (1944)",Adventure|Drama,36582,120747,3.17,9,3.0995
38884,"Mating Game, The (1959)",Comedy|Romance,53054,43110,3.25,4,3.0995
39615,Jerusalem (1996),Drama,116696,226594,3.25,4,3.0995
42886,Hallelujah! (1929),Drama|Musical,19959,72856,3.25,4,3.0995
46441,"Sheriff and the Satellite Kid, The (1979)",Action|Comedy|Sci-Fi,79859,10770,3.17,9,3.0995
47054,Each Dawn I Die (1939),Crime|Drama|Thriller,31260,36342,3.25,4,3.0995
49663,Iron Island (Jazireh Ahani) (2005),Drama,472113,43970,3.17,9,3.0995
51891,Samurai Spy (Ibun Sarutobi Sasuke) (1965),Action|Drama,59303,46916,3.25,4,3.0995
57964,Blue State (2007),Comedy,780486,12855,3.12,29,3.0995
58994,Send a Bullet (Manda Bala) (2007),Documentary,912590,18181,3.25,4,3.0995
60343,Wee Willie Winkie (1937),Adventure,29751,43869,3.15,13,3.0995
64923,"Blackbird, The (1926)",Crime|Drama,16655,111302,3.25,4,3.0995
65667,Punk's Not Dead (2007),Documentary,350002,36746,3.14,14,3.0995
68833,How to Cook Your Life (2007),Documentary,943512,2049,3.25,4,3.0995
68865,"Cure for Love, A (Lekarstwo na milosc) (1966)",Comedy|Crime|Romance,60623,101362,3.25,4,3.0995
69007,Firecreek (1968),Western,62975,4934,3.17,9,3.0995
69039,"Flame of New Orleans, The (1941)",Comedy|Romance,33606,61109,3.25,4,3.0995
69231,Snug as a Bug (U Pana Boga za piecem) (1998),Comedy|Drama,178031,58018,3.17,9,3.0995
69609,Holly (2006),Drama,419815,43638,3.25,4,3.0995
70795,Great Guy (1936),Crime|Drama|Mystery,27697,46351,3.25,4,3.0995
71110,Kahlekuningas (2002),Comedy|Drama,331041,227370,3.17,9,3.0995
71187,"Pilgrim, The (1923)",Comedy,14358,53430,3.15,13,3.0995
71582,David and Lisa (1998),Drama,164013,77246,3.25,4,3.0995
71740,"Tales of Hoffmann, The (1951)",Adventure|Fantasy|Musical|Romance,44103,44334,3.13,19,3.0995
72340,"Night to Remember, A (1942)",Comedy|Mystery,36203,77121,3.17,9,3.0995
73158,Clash of the Wolves (1925),Adventure|Romance|Western,15687,89647,3.25,4,3.0995
73826,Violence at Noon (Hakuchu no torima) (1966),Drama,60486,42720,3.25,4,3.0995
74438,"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu) (1994)",Action|Adventure|Comedy|Drama|Romance,110054,18670,3.12,29,3.0995
78358,"Go, Go Second Time Virgin (Yuke yuke nidome no shojo) (1969)",Drama,65233,68429,3.14,14,3.0995
78776,Hannah Free (2009),Drama,1315214,39334,3.25,4,3.0995
79226,"Good Guy, The (2009)",Comedy|Romance,1247662,39037,3.11,54,3.0995
79923,"Mating Season, The (1951)",Comedy,43792,108232,3.17,9,3.0995
80267,Comrade X (1940),Comedy|Drama,32349,32194,3.25,4,3.0995
80346,"Song to Remember, A (1945)",Drama,38104,119764,3.25,4,3.0995
80447,Someone's Watching Me! (1978),Horror|Mystery|Thriller,78295,31428,3.17,9,3.0995
80498,Some Days Are Better Than Others (2010),Drama,1328867,85819,3.25,4,3.0995
80557,Camp Hell (2010),Thriller,1047449,45778,3.25,4,3.0995
81216,"Frogmen, The (1951)",Adventure|Drama|War,43565,44890,3.25,4,3.0995
81447,"Smell of Camphor, Fragrance of Jasmine (Booye kafoor, atre yas) (2000)",Drama,262774,44076,3.17,9,3.0995
82194,Track of the Cat (1954),Drama|Western,47603,86608,3.25,4,3.0995
84094,Beware of a Holy Whore (Warnung vor einer heiligen Nutte) (1971),Comedy|Drama,67962,32319,3.25,4,3.0995
84453,"Little Thief, The (Le petit voleur) (1999)",Drama,184115,116751,3.25,4,3.0995
84890,Incantato (Il cuore altrove) (2003),Comedy|Drama|Romance,319237,57424,3.25,4,3.0995
84983,Edge of Darkness (1943),Drama|War,34694,55238,3.25,4,3.0995
85740,"Dying Swan, The (Umirayushchii lebed) (1917)",Drama,186650,95242,3.25,4,3.0995
85983,Bye Bye Braverman (1968),Comedy|Drama,62768,82460,3.25,4,3.0995
86687,"Day They Robbed the Bank of England, The (1960)",Crime|Drama,53752,86225,3.25,4,3.0995
86770,Porto of My Childhood (Porto da Minha Infância) (2001),Drama,296809,117406,3.25,4,3.0995
87330,"Target Shoots First, The (2000)",Comedy|Drama,234854,123074,3.25,4,3.0995
87700,Apart from You (After Our Separation) (Kimi to wakarete) (1933),Drama,24214,91150,3.25,4,3.0995
88327,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",Action|Drama|War,69518,28039,3.25,4,3.0995
88595,"Temptress, The (1926)",Drama|Romance,17449,95956,3.25,4,3.0995
88601,"Illusion Travels by Streetcar (Ilusión viaja en tranvía, La) (1954)",Adventure|Comedy|Drama,45907,43338,3.25,4,3.0995
88901,"Bulli: Cooking in Progress, El (2011)",Documentary,1696535,82688,3.14,14,3.0995
89472,We Have a Pope (Habemus Papam) (2011),Drama,1456472,61667,3.11,60,3.0995
89598,God's Comedy (A Comédia de Deus) (1995),Comedy|Drama,112710,49974,3.25,4,3.0995
90273,Frozen Hell (Jäämarssi) (2011) ,Documentary|War,1675167,,3.25,4,3.0995
90570,Ballad of the Little Soldier (Ballade vom kleinen Soldaten) (1984),Documentary,86936,140003,3.25,4,3.0995
91591,Macon County Line (1974),Action|Drama,71788,42450,3.25,4,3.0995
92099,"Locals, The (2003)",Horror|Thriller,387357,35250,3.25,4,3.0995
92176,"Grand Maneuver, The (Les grandes manoeuvres) (1955)",Comedy|Drama|Romance,48133,66436,3.25,4,3.0995
92944,"Monster in Paris, A (Un monstre à Paris) (2011)",Adventure|Animation|Children,961097,77459,3.11,57,3.0995
92968,"World according to Ion B., The (Lumea vazuta de Ion B) (2009)",Documentary,1683890,55802,3.25,4,3.0995
94784,Olympian Holiday (Loma) (1976) ,Comedy|Romance,74813,140036,3.25,4,3.0995
94801,"Steel Trap, The (1952)",Crime|Drama,45190,31559,3.25,4,3.0995
95300,Scusa ma ti chiamo amore (2008),Romance,1074213,34494,3.17,9,3.0995
95572,Cruel Gun Story (Kenjû zankoku monogatari) (1964),Action|Crime|Thriller,1446089,71722,3.25,4,3.0995
95776,Bob Funk (2009),Comedy|Romance,1091172,19575,3.25,4,3.0995
95949,"Immature, The (Immaturi) (2011)",Comedy,1630637,56909,3.25,4,3.0995
96608,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi,114308,67166,3.14,14,3.0995
97200,Sapphire (1959),Crime|Drama|Mystery|Thriller,53242,64291,3.25,4,3.0995
97540,"Visiteurs du soir, Les (Devil's Envoys, The) (1942)",Drama|Fantasy|Romance,35521,45000,3.25,4,3.0995
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),Action|Comedy|Crime,86605,25539,3.17,9,3.0995
99054,"Ring Finger, The (L'annulaire) (2005)",Drama,411117,46280,3.25,4,3.0995
99294,"Willow Tree, The (Beed-e majnoon) (2005)",Drama,415607,43767,3.25,4,3.0995
99448,Trek Nation (2010),Documentary,1529666,81899,3.25,4,3.0995
99962,"Counterfeit Coin, The (Istoria mias kalpikis liras) (1955)",Comedy|Drama|Film-Noir|Romance,122565,47713,3.25,4,3.0995
100264,Paziraie Sadeh (2012),Drama,2245049,114962,3.25,4,3.0995
100540,Bronies: The Extremely Unexpected Adult Fans of My Little Pony (2012),Documentary,2446192,160220,3.14,14,3.0995
100904,Murder in Greenwich (2002),Crime|Drama|Mystery,339422,56744,3.25,4,3.0995
101719,Koi... Mil Gaya (2003),Action|Adventure|Fantasy|Sci-Fi,254481,25516,3.14,14,3.0995
101924,Undefeatable (1993),Action,111552,24527,3.25,4,3.0995
102199,Chariots of the Gods (Erinnerungen an die Zukunft) (1970),Documentary,65702,42587,3.25,4,3.0995
102286,Family Weekend (2013),Comedy|Drama,1821426,172631,3.12,30,3.0995
102747,"Rink, The (1916)",Comedy,7264,2077,3.15,13,3.0995
103422,"Beach Boys: An American Family, The (2000)",Documentary|Drama,238064,114761,3.25,4,3.0995
103747,Dragon Age: Blood mage no seisen (a.k.a. Dragon Age: Dawn of the Seeker) (2012),Animation|Fantasy,1709652,103173,3.17,9,3.0995
103838,Witches' Hammer (Kladivo na carodejnice) (1970) ,Drama|Horror,64546,62843,3.25,4,3.0995
104215,Burning Bright (2010),Drama|Horror|Thriller,1244658,39957,3.17,9,3.0995
104597,"Chicago 8, The (2011)",Drama,1511476,180318,3.25,4,3.0995
106054,Het Vonnis (2013),Crime|Drama,2691722,225975,3.25,4,3.0995
106698,"Ninja, A Band of Assassins (Shinobi No Mono) (1962)",Action|Drama,164882,31297,3.25,4,3.0995
107230,Deadbolt (1992),Thriller,106683,92675,3.25,4,3.0995
107344,Zatoichi's Vengeance (Zatôichi no uta ga kikoeru) (Zatôichi 13) (1966),Action|Drama,143012,21410,3.25,4,3.0995
107539,In the Fog (V tumane) (2012),Drama|War,2325741,103742,3.17,9,3.0995
108010,Magic Town (1947),Comedy|Romance,39595,90966,3.25,4,3.0995
108512,Cousinhood (Primos) (2011),Comedy,1592521,56647,3.25,4,3.0995
109640,I Don't Want to Be a Man (Ich möchte kein Mann sein) (1918),Comedy|Romance,10281,48263,3.25,4,3.0995
109806,"Story of Yonosuke, A (Yokomichi Yonosuke) (2013)",Comedy|Drama,2151915,200145,3.25,4,3.0995
110200,Blank City (2010),Documentary,1398949,63143,3.25,4,3.0995
110633,Arsène Lupin (1932),Mystery|Romance,22639,161297,3.25,4,3.0995
111704,Darby's Rangers (1958),Action|Drama|War,51519,46615,3.25,4,3.0995
112226,17 Girls (17 filles) (2011),Drama,1860152,87368,3.15,13,3.0995
112423,I Belong (Som du ser meg) (2012),Drama,2377396,133411,3.25,4,3.0995
112436,Very Good Girls (2014),Drama,1931602,70706,3.12,30,3.0995
112811,"Front Line, The (Go-ji-jeon) (2011)",Drama|War,2007387,79553,3.15,13,3.0995
112957,Never Weaken (1921),Comedy|Thriller,12499,44405,3.25,4,3.0995
113997,Prince of the Sun: The Great Adventure of Horus (Taiyou no ouji Horusu no daibouken) (1968),Animation|Fantasy,63668,52686,3.25,4,3.0995
114130,"20,000 Leagues Under the Sea (1997)",Romance|Sci-Fi,118247,2965,3.25,4,3.0995
115285,Sleeping Beauty (2014),Adventure|Fantasy,3343136,275318,3.25,4,3.0995
115355,"Tough Guise: Violence, Media & the Crisis in Masculinity (1999)",Documentary,1139643,259442,3.25,4,3.0995
116499,The True Story of Puss 'n Boots (2009),Adventure|Animation|Children,1239462,25353,3.25,4,3.0995
117146,Lucky Them (2013),Drama,1885299,214096,3.14,14,3.0995
117432,The Heart Machine (2014),Drama|Thriller,3115712,253256,3.25,4,3.0995
118095,Levitated Mass (2013),Documentary,2992220,230836,3.25,4,3.0995
118272,Saving General Yang (2013),Adventure,2072220,181009,3.17,9,3.0995
119305,The Nutcracker Prince (1990),Adventure|Animation|Children|Fantasy,100281,13759,3.25,4,3.0995
119909,Sharpe's Eagle (1993),Action|Adventure|War,108107,69787,3.25,4,3.0995
120631,Out of the Clear Blue Sky (2012),Documentary,2247696,125034,3.25,4,3.0995
120795,The Big Shave (1968),Drama|Horror,61402,48714,3.25,4,3.0995
121139,How the West Was Fun (1994),Children|Western,110068,50326,3.25,4,3.0995
122425,The Land Before Time X: The Great Longneck Migration (2003),Adventure|Animation|Children,378230,24554,3.17,9,3.0995
126923,Monsterman (Monsterimies) (2014),Documentary|Drama,2712878,293461,3.25,4,3.0995
126933,These Amazing Shadows (2011),Documentary,1273222,80337,3.17,9,3.0995
127054,Gertie the Dinosaur (1914),Animation|Children|Comedy,4008,100246,3.17,9,3.0995
127234,Reality (2012),Comedy|Drama,1846487,103758,3.25,4,3.0995
128173,Beethoven's Big Break (2008),Children|Comedy,1176410,13955,3.25,4,3.0995
128954,I Love Sarah Jane (2008),Horror|Romance,1157658,134656,3.25,4,3.0995
129451,Ingenious (2009),Comedy|Drama|Romance,991174,113655,3.17,9,3.0995
129555,So Ends Our Night (1941),Drama|War,34208,218305,3.25,4,3.0995
129843,Plastic Paradise: The Great Pacific Garbage Patch (2013),Documentary,2277946,269200,3.25,4,3.0995
130233,Take Care (2014),Comedy|Drama|Romance,3120054,253283,3.17,9,3.0995
130980,The Day That Lasted 21 Years (2012),Documentary,2634236,137221,3.25,4,3.0995
131002,"The Yakuza Papers, Vol. 5: Final Episode (1974)",Action|Crime|Drama,226018,64912,3.25,4,3.0995
